# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  159       6.285153067386e-10       1.391193462761e-13      -6.141809969796e-12       0.000000000000e+00       2.807309558791e-12       5.445725679348e-13      -3.056692662031e-15 
  160       6.326569052653e-10       1.379719692800e-13      -6.116017475049e-12       0.000000000000e+00       2.756955809174e-12       5.371504226701e-13      -2.993492167284e-15 
  161       6.367605711338e-10       1.367816213250e-13      -6.086671263885e-12       0.000000000000e+00       2.707752402221e-12       5.298591980032e-13      -2.931277475684e-15 
  162       6.408250359354e-10       1.355505210991e-13      -6.053745985411e-12       0.000000000000e+00       2.659671851582e-12       5.226950443450e-13      -2.870072956695e-15 
  163       6.448490293635e-10       1.342809925854e-13      -6.017218135701e-12       0.000000000000e+00       2.612686285890e-12       5.156491128456e-13      -2.809685392312e-15 
  164       6.488312532641e-10       1.329754781668e-13      -5.977066195080e-12       0.000000000000e+00       2.566763337609e-12       5.087116877128e-13      -2.749908771279e-15 
  165       6.527704040007e-10       1.316365259893e-13      -5.933270571784e-12       0.000000000000e+00       2.521869468542e-12       5.018746366380e-13      -2.690543186051e-15 
  166       6.566652426958e-10       1.302667473470e-13      -5.885813343340e-12       0.000000000000e+00       2.477980455925e-12       4.951390336991e-13      -2.631453812299e-15 
  167       6.605145301878e-10       1.288688587761e-13      -5.834678569516e-12       0.000000000000e+00       2.435071645192e-12       4.885081666573e-13      -2.572516629184e-15 
  168       6.643170043803e-10       1.274456976048e-13      -5.779852426167e-12       0.000000000000e+00       2.393114542996e-12       4.819851241597e-13      -2.513599630222e-15 
  169       6.680714015940e-10       1.260002053017e-13      -5.721323188628e-12       0.000000000000e+00       2.352079689059e-12       4.755730151601e-13      -2.454642570696e-15 
  170       6.717765234156e-10       1.245353726000e-13      -5.659081097133e-12       0.000000000000e+00       2.311945699213e-12       4.692756592874e-13      -2.395904040217e-15 
  171       6.754311748101e-10       1.230542927821e-13      -5.593118556023e-12       0.000000000000e+00       2.272690846390e-12       4.630969446138e-13      -2.337735070163e-15 
  172       6.790341426335e-10       1.215601810212e-13      -5.523430228204e-12       0.000000000000e+00       2.234290121642e-12       4.570406036269e-13      -2.280501326285e-15 
  173       6.825842152602e-10       1.200563531175e-13      -5.450012904592e-12       0.000000000000e+00       2.196717697026e-12       4.511080007464e-13      -2.224531768692e-15 
  174       6.860802438568e-10       1.185461565612e-13      -5.372865017793e-12       0.000000000000e+00       2.159954671712e-12       4.452912996077e-13      -2.169959465391e-15 
  175       6.895210856527e-10       1.170330366760e-13      -5.291987163805e-12       0.000000000000e+00       2.123981848627e-12       4.395797212989e-13      -2.116867977558e-15 
  176       6.929055842950e-10       1.155205603105e-13      -5.207382306925e-12       0.000000000000e+00       2.088777215572e-12       4.339616884862e-13      -2.065341712377e-15 
  177       6.962325880245e-10       1.140123914425e-13      -5.119055632587e-12       0.000000000000e+00       2.054318048548e-12       4.284247184347e-13      -2.015368626393e-15 
  178       6.995010062596e-10       1.125122127944e-13      -5.027014011475e-12       0.000000000000e+00       2.020587520373e-12       4.229551201465e-13      -1.966539552151e-15 
  179       7.027097572169e-10       1.110238006130e-13      -4.931266566438e-12       0.000000000000e+00       1.987568527713e-12       4.175382472206e-13      -1.918324508223e-15 
  180       7.058577498214e-10       1.095510512491e-13      -4.831824892354e-12       0.000000000000e+00       1.955241540461e-12       4.121585758275e-13      -1.870167433904e-15 
  181       7.089439007871e-10       1.080979519463e-13      -4.728702837943e-12       0.000000000000e+00       1.923586488831e-12       4.068084912532e-13      -1.821701753645e-15 
  182       7.119671876307e-10       1.066684878468e-13      -4.621915752401e-12       0.000000000000e+00       1.892588682747e-12       4.015154527066e-13      -1.773416911405e-15 
  183       7.149265996138e-10       1.052667301747e-13      -4.511481252206e-12       0.000000000000e+00       1.862233277596e-12       3.963169549451e-13      -1.726043931762e-15 
  184       7.178211208483e-10       1.038968673288e-13      -4.397419508914e-12       0.000000000000e+00       1.832503349095e-12       3.912519394028e-13      -1.680344622568e-15 
  185       7.206497461489e-10       1.025631718139e-13      -4.279752958238e-12       0.000000000000e+00       1.803381349522e-12       3.863465715987e-13      -1.636836515317e-15 
  186       7.234115300971e-10       1.012698956274e-13      -4.158505324627e-12       0.000000000000e+00       1.774853678882e-12       3.815703048532e-13      -1.594943040916e-15 
  187       7.261055416585e-10       1.000213691038e-13      -4.033702592436e-12       0.000000000000e+00       1.746906397835e-12       3.768764440226e-13      -1.553778225279e-15 
  188       7.287308485976e-10       9.882203557033e-14      -3.905373362958e-12       0.000000000000e+00       1.719523735355e-12       3.722160498491e-13      -1.512415701097e-15 
  189       7.312865319400e-10       9.767641346680e-14      -3.773548472713e-12       0.000000000000e+00       1.692689594640e-12       3.675513343723e-13      -1.470171803805e-15 
  190       7.337717306012e-10       9.658897720569e-14      -3.638259740984e-12       0.000000000000e+00       1.666392263876e-12       3.628970462817e-13      -1.427479972300e-15 
  191       7.361856001301e-10       9.556426938047e-14      -3.499541196411e-12       0.000000000000e+00       1.640620002778e-12       3.582821690605e-13      -1.385081708342e-15 
  192       7.385272985806e-10       9.460693989799e-14      -3.357429520538e-12       0.000000000000e+00       1.615359511190e-12       3.537367898861e-13      -1.343749283688e-15 
  193       7.407959997248e-10       9.372170708829e-14      -3.211963651057e-12       0.000000000000e+00       1.590597080297e-12       3.492855064247e-13      -1.304039393193e-15 
  194       7.429909337063e-10       9.291323578839e-14      -3.063183486577e-12       0.000000000000e+00       1.566322196519e-12       3.449270722374e-13      -1.265532863339e-15 
  195       7.451113494878e-10       9.218625205465e-14      -2.911131152107e-12       0.000000000000e+00       1.542524155133e-12       3.406532628848e-13      -1.227539130464e-15 
  196       7.471565020290e-10       9.154558304662e-14      -2.755851454757e-12       0.000000000000e+00       1.519190884416e-12       3.364553393481e-13      -1.189337517785e-15 
  197       7.491256658807e-10       9.099610564369e-14      -2.597391294956e-12       0.000000000000e+00       1.496310031375e-12       3.323243403660e-13      -1.150302729359e-15 
  198       7.510181769008e-10       9.054258636794e-14      -2.435797783119e-12       0.000000000000e+00       1.473872354030e-12       3.282519988884e-13      -1.110292342658e-15 
  199       7.528333937372e-10       9.018983140989e-14      -2.271120049636e-12       0.000000000000e+00       1.451868533110e-12       3.242298779281e-13      -1.069286820845e-15 
  200       7.545706847114e-10       8.994273848431e-14      -2.103409885659e-12       0.000000000000e+00       1.430288066981e-12       3.202490701005e-13      -1.027266156471e-15 
  201       7.562294279411e-10       8.980629751234e-14      -1.932721774407e-12       0.000000000000e+00       1.409119252509e-12       3.163001910025e-13      -9.842098655842e-16 
  202       7.578090249502e-10       8.978552844223e-14      -1.759112170668e-12       0.000000000000e+00       1.388350436352e-12       3.123770777263e-13      -9.401618909846e-16 
  203       7.593089423207e-10       8.988528836839e-14      -1.582637217123e-12       0.000000000000e+00       1.367973907720e-12       3.084881911196e-13      -8.954304650918e-16 
  204       7.607286732421e-10       9.011045200123e-14      -1.403354925886e-12       0.000000000000e+00       1.347982245746e-12       3.046460122208e-13      -8.504024594022e-16 
  205       7.620677244522e-10       9.046597379114e-14      -1.221325944651e-12       0.000000000000e+00       1.328367058615e-12       3.008634141710e-13      -8.054799352371e-16 
  206       7.633256163992e-10       9.095688842661e-14      -1.036613585796e-12       0.000000000000e+00       1.309118968150e-12       2.971536664354e-13      -7.610803278028e-16 
  207       7.645018940983e-10       9.158824547550e-14      -8.492830443167e-13       0.000000000000e+00       1.290228463131e-12       2.935264771610e-13      -7.175197772831e-16 
  208       7.655961602019e-10       9.236490722196e-14      -6.593989306950e-13       0.000000000000e+00       1.271688557235e-12       2.899758055777e-13      -6.746537218807e-16 
  209       7.666080445409e-10       9.329173774465e-14      -4.670276228059e-13       0.000000000000e+00       1.253492286013e-12       2.864912109354e-13      -6.322116880299e-16 
  210       7.675371938276e-10       9.437366782486e-14      -2.722380883818e-13       0.000000000000e+00       1.235631841826e-12       2.830617315405e-13      -5.899117600047e-16 
  211       7.683832718484e-10       9.561569526112e-14      -7.510191186055e-14       0.000000000000e+00       1.218098560843e-12       2.796758779356e-13      -5.474604383016e-16 
  212       7.691459685403e-10       9.702281520051e-14       1.243075627574e-13       0.000000000000e+00       1.200883764129e-12       2.763240785517e-13      -5.046157268056e-16 
  213       7.698250275068e-10       9.859980522151e-14       3.259179237514e-13       0.000000000000e+00       1.183981371330e-12       2.730062154018e-13      -4.613814495031e-16 
  214       7.704202207411e-10       1.003514262719e-13       5.296551306687e-13       0.000000000000e+00       1.167385439276e-12       2.697245866828e-13      -4.178258491030e-16 
  215       7.709313401238e-10       1.022824914693e-13       7.354426223966e-13       0.000000000000e+00       1.151089313181e-12       2.664814999451e-13      -3.740195692601e-16 
  216       7.713581976387e-10       1.043978662303e-13       9.432012926630e-13       0.000000000000e+00       1.135085615921e-12       2.632792717892e-13      -3.300356809867e-16 
  217       7.717006322925e-10       1.067023957229e-13       1.152850431622e-12       0.000000000000e+00       1.119366920264e-12       2.601190540959e-13      -2.859765945544e-16 
  218       7.719585309363e-10       1.092006816090e-13       1.364310670840e-12       0.000000000000e+00       1.103927837365e-12       2.569972268010e-13      -2.420567247199e-16 
  219       7.721318092426e-10       1.118972907403e-13       1.577501186304e-12       0.000000000000e+00       1.088763046079e-12       2.539087652364e-13      -1.985253604476e-16 
  220       7.722204053570e-10       1.147968264479e-13       1.792338727971e-12       0.000000000000e+00       1.073866613516e-12       2.508483888334e-13      -1.556403662041e-16 
  221       7.722242801315e-10       1.179039284863e-13       2.008737597724e-12       0.000000000000e+00       1.059231986044e-12       2.478105578434e-13      -1.136682765695e-16 
  222       7.721434225445e-10       1.212231973315e-13       2.226610691472e-12       0.000000000000e+00       1.044852614927e-12       2.447923460367e-13      -7.279840232822e-17 
  223       7.719778658717e-10       1.247589617317e-13       2.445872746268e-12       0.000000000000e+00       1.030723896968e-12       2.418022726395e-13      -3.287876215126e-17 
  224       7.717276730150e-10       1.285154959694e-13       2.666437261168e-12       0.000000000000e+00       1.016841342354e-12       2.388520369875e-13       6.336796427959e-18 
  225       7.713929316530e-10       1.324970939150e-13       2.888215432661e-12       0.000000000000e+00       1.003199943932e-12       2.359536977085e-13       4.510426123607e-17 
  226       7.709737544865e-10       1.367080687877e-13       3.111116135193e-12       0.000000000000e+00       9.897941697527e-13       2.331196764127e-13       8.368956928065e-17 
  227       7.704702824610e-10       1.411526793013e-13       3.335046991102e-12       0.000000000000e+00       9.766184063053e-13       2.303578201161e-13       1.223146398510e-16 
  228       7.698826941531e-10       1.458349033905e-13       3.559917696135e-12       0.000000000000e+00       9.636683348867e-13       2.276562328441e-13       1.609914343216e-16 
  229       7.692111974553e-10       1.507586496601e-13       3.785636867287e-12       0.000000000000e+00       9.509396281497e-13       2.249974884749e-13       1.996775849586e-16 
  230       7.684560269028e-10       1.559278293026e-13       4.012110955533e-12       0.000000000000e+00       9.384275008955e-13       2.223634777448e-13       2.383295173756e-16 
  231       7.676174439263e-10       1.613463556881e-13       4.239244228885e-12       0.000000000000e+00       9.261267036643e-13       2.197354004818e-13       2.769024389647e-16 
  232       7.666957384535e-10       1.670180599540e-13       4.466940079158e-12       0.000000000000e+00       9.140320471526e-13       2.170989481748e-13       3.153355613153e-16 
  233       7.656912333034e-10       1.729464328005e-13       4.695105067452e-12       0.000000000000e+00       9.021400248936e-13       2.144602251663e-13       3.535067722632e-16 
  234       7.646042805540e-10       1.791348658607e-13       4.923645097157e-12       0.000000000000e+00       8.904472789620e-13       2.118308014873e-13       3.912751255017e-16 
  235       7.634352604712e-10       1.855867336657e-13       5.152464098913e-12       0.000000000000e+00       8.789500730089e-13       2.092226151910e-13       4.284953092980e-16 
  236       7.621845817643e-10       1.923053930486e-13       5.381464016603e-12       0.000000000000e+00       8.676442870301e-13       2.066479761095e-13       4.650176021446e-16 
  237       7.608526818411e-10       1.992941825481e-13       5.610544793350e-12       0.000000000000e+00       8.565254121354e-13       2.041195696102e-13       5.006878284107e-16 
  238       7.594400259040e-10       2.065563309717e-13       5.839605882253e-12       0.000000000000e+00       8.455889758696e-13       2.016471300045e-13       5.354074340217e-16 
  239       7.579471036494e-10       2.140946781720e-13       6.068550909111e-12       0.000000000000e+00       8.348318575843e-13       1.992272293733e-13       5.693178438772e-16 
  240       7.563744328637e-10       2.219119361978e-13       6.297283265019e-12       0.000000000000e+00       8.242510426104e-13       1.968528773980e-13       6.026271874366e-16 
  241       7.547225608157e-10       2.300107778295e-13       6.525704596309e-12       0.000000000000e+00       8.138431945733e-13       1.945167928183e-13       6.355512652535e-16 
  242       7.529920645096e-10       2.383938357911e-13       6.753714793763e-12       0.000000000000e+00       8.036046510699e-13       1.922114001626e-13       6.683136314576e-16 
  243       7.511835509382e-10       2.470637019629e-13       6.981211981822e-12       0.000000000000e+00       7.935314193454e-13       1.899288264784e-13       7.011456762375e-16 
  244       7.492976536134e-10       2.560228418182e-13       7.208094062470e-12       0.000000000000e+00       7.836195610442e-13       1.876626019474e-13       7.342176990727e-16 
  245       7.473350214105e-10       2.652733337536e-13       7.434263470412e-12       0.000000000000e+00       7.738663806199e-13       1.854128799971e-13       7.674274382670e-16 
  246       7.452963295554e-10       2.748171128194e-13       7.659622678074e-12       0.000000000000e+00       7.642692987913e-13       1.831815194473e-13       8.005991997522e-16 
  247       7.431822835313e-10       2.846560531552e-13       7.884072658598e-12       0.000000000000e+00       7.548254662665e-13       1.809704085382e-13       8.335516859218e-16 
  248       7.409936193237e-10       2.947919670317e-13       8.107512878174e-12       0.000000000000e+00       7.455317602006e-13       1.787814650812e-13       8.660979395870e-16 
  249       7.387311036663e-10       3.052266038925e-13       8.329841288373e-12       0.000000000000e+00       7.363847806539e-13       1.766166366103e-13       8.980452879328e-16 
