# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  845       3.288149645314e-10       1.732315409483e-12      -1.217414354440e-12       1.358445450808e-14       1.241811371442e-14       4.380295330194e-15      -3.350925007791e-17 
  846       3.279766058452e-10       1.742095257741e-12      -9.819001149106e-13       1.359376112952e-14       1.236627059804e-14       4.356669657583e-15      -2.915144985221e-17 
  847       3.271145688985e-10       1.752668637509e-12      -7.480091732575e-13       1.360284134906e-14       1.231469863576e-14       4.332845731475e-15      -2.483484760408e-17 
  848       3.262290533400e-10       1.764033685612e-12      -5.158350692023e-13       1.361169342776e-14       1.226339563963e-14       4.308820977059e-15      -2.056185358311e-17 
  849       3.253203335094e-10       1.776184680441e-12      -2.854504321593e-13       1.362031680931e-14       1.221236018602e-14       4.284604274725e-15      -1.633201056056e-17 
  850       3.243887052933e-10       1.789114855348e-12      -5.692302178111e-14       1.362871123985e-14       1.216159101630e-14       4.260207469150e-15      -1.214413056808e-17 
  851       3.234344683062e-10       1.802817342168e-12       1.696788904054e-13       1.363687647281e-14       1.211108683578e-14       4.235642521299e-15      -7.997011627710e-18 
  852       3.224579259018e-10       1.817285170887e-12       3.942865196367e-13       1.364481226889e-14       1.206084631352e-14       4.210921508758e-15      -3.889437707713e-18 
  853       3.214593851853e-10       1.832511269303e-12       6.168305665503e-13       1.365251839611e-14       1.201086808222e-14       4.186056626088e-15       1.798213217522e-19 
  854       3.204391570247e-10       1.848488462694e-12       8.372412158221e-13       1.365999462985e-14       1.196115073808e-14       4.161060185162e-15       4.212009732861e-18 
  855       3.193975560628e-10       1.865209473483e-12       1.055448134804e-12       1.366724075285e-14       1.191169284066e-14       4.135944615509e-15       8.208385984387e-18 
  856       3.183349007288e-10       1.882666920903e-12       1.271380472160e-12       1.367425655525e-14       1.186249291277e-14       4.110722464662e-15       1.217022276596e-17 
  857       3.172515132501e-10       1.900853320662e-12       1.484966856507e-12       1.368104183464e-14       1.181354944030e-14       4.085406398497e-15       1.609880704234e-17 
  858       3.161477196642e-10       1.919761084607e-12       1.696135395048e-12       1.368759639606e-14       1.176486087208e-14       4.060009201580e-15       1.999544009764e-17 
  859       3.150238498301e-10       1.939382520394e-12       1.904813672214e-12       1.369392005205e-14       1.171642561978e-14       4.034543777507e-15       2.386143757962e-17 
  860       3.138802374405e-10       1.959709831148e-12       2.110928748297e-12       1.370001262265e-14       1.166824205777e-14       4.009023149252e-15       2.769812954394e-17 
  861       3.127172200330e-10       1.980735115130e-12       2.314407158092e-12       1.370587393546e-14       1.162030852293e-14       3.983460459509e-15       3.150686049840e-17 
  862       3.115351390025e-10       2.002450365404e-12       2.515174909530e-12       1.371150382568e-14       1.157262331459e-14       3.957868971034e-15       3.528898944720e-17 
  863       3.103343396123e-10       2.024847469499e-12       2.713157482318e-12       1.371690213608e-14       1.152518469433e-14       3.932262066989e-15       3.904588993524e-17 
  864       3.091151710063e-10       2.047918209079e-12       2.908279826578e-12       1.372206871710e-14       1.147799088588e-14       3.906653251290e-15       4.277895009233e-17 
  865       3.078779862205e-10       2.071654259603e-12       3.100466361480e-12       1.372700342681e-14       1.143104007500e-14       3.881056148944e-15       4.648957267747e-17 
  866       3.066231421949e-10       2.096047189994e-12       3.289640973884e-12       1.373170613100e-14       1.138433040927e-14       3.855484506398e-15       5.017917512310e-17 
  867       3.053509997853e-10       2.121088462303e-12       3.475727016976e-12       1.373617670317e-14       1.133785999805e-14       3.829952191880e-15       5.384918957938e-17 
  868       3.040619237746e-10       2.146769431373e-12       3.658647308902e-12       1.374041502458e-14       1.129162691227e-14       3.804473195743e-15       5.750106295842e-17 
  869       3.027562828851e-10       2.173081344508e-12       3.838324131412e-12       1.374442098427e-14       1.124562918434e-14       3.779061630810e-15       6.113625697855e-17 
  870       3.014344528766e-10       2.200014828701e-12       4.014685780162e-12       1.374819472501e-14       1.119986497911e-14       3.753729005731e-15       6.475577585702e-17 
  871       3.000968258734e-10       2.227558343585e-12       4.187686338848e-12       1.375173738562e-14       1.115433311031e-14       3.728475994223e-15       6.835874061256e-17 
  872       2.987438012172e-10       2.255699701861e-12       4.357286234168e-12       1.375505037117e-14       1.110903253251e-14       3.703300528404e-15       7.194379092863e-17 
  873       2.973757824069e-10       2.284426578964e-12       4.523445713890e-12       1.375813510826e-14       1.106396217071e-14       3.678200513179e-15       7.550955530643e-17 
  874       2.959931771105e-10       2.313726512646e-12       4.686124846534e-12       1.376099304506e-14       1.101912092015e-14       3.653173826151e-15       7.905465103441e-17 
  875       2.945963971780e-10       2.343586902564e-12       4.845283521045e-12       1.376362565141e-14       1.097450764630e-14       3.628218317528e-15       8.257768415765e-17 
  876       2.931858586527e-10       2.373995009861e-12       5.000881446464e-12       1.376603441886e-14       1.093012118467e-14       3.603331810042e-15       8.607724944740e-17 
  877       2.917619817846e-10       2.404937956748e-12       5.152878151611e-12       1.376822086077e-14       1.088596034073e-14       3.578512098855e-15       8.955193037047e-17 
  878       2.903251910414e-10       2.436402726093e-12       5.301232984750e-12       1.377018651233e-14       1.084202388982e-14       3.553756951474e-15       9.300029905875e-17 
  879       2.888759151219e-10       2.468376161002e-12       5.445905113273e-12       1.377193293069e-14       1.079831057703e-14       3.529064107661e-15       9.642091627860e-17 
  880       2.874145869673e-10       2.500844964405e-12       5.586853523371e-12       1.377346169498e-14       1.075481911705e-14       3.504431279345e-15       9.981233140038e-17 
  881       2.859416437739e-10       2.533795698638e-12       5.724037019708e-12       1.377477440637e-14       1.071154819414e-14       3.479856150538e-15       1.031730823678e-16 
  882       2.844575270054e-10       2.567214785028e-12       5.857414225098e-12       1.377587268821e-14       1.066849646195e-14       3.455336377240e-15       1.065016956676e-16 
  883       2.829626824048e-10       2.601088503478e-12       5.986943580179e-12       1.377675818600e-14       1.062566254344e-14       3.430869587355e-15       1.097966862986e-16 
  884       2.814575600070e-10       2.635402992051e-12       6.112583343090e-12       1.377743256754e-14       1.058304503079e-14       3.406453380603e-15       1.130565577417e-16 
  885       2.799426141507e-10       2.670144246553e-12       6.234291589140e-12       1.377789752295e-14       1.054064248526e-14       3.382085328430e-15       1.162798019288e-16 
  886       2.784183034910e-10       2.705298120117e-12       6.352026210493e-12       1.377815476476e-14       1.049845343708e-14       3.357762973920e-15       1.194648992127e-16 
  887       2.768850910112e-10       2.740850322789e-12       6.465744915833e-12       1.377820602796e-14       1.045647638538e-14       3.333483831710e-15       1.226103183363e-16 
  888       2.753434440355e-10       2.776786421112e-12       6.575405230045e-12       1.377805307008e-14       1.041470979803e-14       3.309245387898e-15       1.257145164021e-16 
  889       2.737938342408e-10       2.813091837707e-12       6.680964493887e-12       1.377769767127e-14       1.037315211157e-14       3.285045099954e-15       1.287759388416e-16 
  890       2.722367376693e-10       2.849751850860e-12       6.782379863669e-12       1.377714163434e-14       1.033180173108e-14       3.260880396638e-15       1.317930193849e-16 
  891       2.706726347404e-10       2.886751594107e-12       6.879608310921e-12       1.377638678485e-14       1.029065703009e-14       3.236748677905e-15       1.347641800303e-16 
  892       2.691019977609e-10       2.924076116907e-12       6.972613091762e-12       1.377543511086e-14       1.024971648538e-14       3.212646868595e-15       1.376882470837e-16 
  893       2.675252532053e-10       2.961710568600e-12       7.061383271669e-12       1.377428918462e-14       1.020897908407e-14       3.188570071657e-15       1.405657068030e-16 
  894       2.659428188421e-10       2.999640016641e-12       7.145914519627e-12       1.377295174789e-14       1.016844392302e-14       3.164512892703e-15       1.433974702446e-16 
  895       2.643551161908e-10       3.037849385365e-12       7.226202668053e-12       1.377142557304e-14       1.012811007433e-14       3.140469884088e-15       1.461844590880e-16 
  896       2.627625705321e-10       3.076323455589e-12       7.302243713446e-12       1.376971346304e-14       1.008797658536e-14       3.116435544746e-15       1.489276056679e-16 
  897       2.611656109184e-10       3.115046864202e-12       7.374033817040e-12       1.376781825165e-14       1.004804247854e-14       3.092404320044e-15       1.516278530064e-16 
  898       2.595646701840e-10       3.154004103758e-12       7.441569305448e-12       1.376574280340e-14       1.000830675135e-14       3.068370601617e-15       1.542861548447e-16 
  899       2.579601849556e-10       3.193179522067e-12       7.504846671317e-12       1.376349001379e-14       9.968768376205e-15       3.044328727222e-15       1.569034756758e-16 
  900       2.563525956624e-10       3.232557321796e-12       7.563862573976e-12       1.376106280928e-14       9.929426300368e-15       3.020272980573e-15       1.594807907765e-16 
  901       2.547423465467e-10       3.272121560054e-12       7.618613840082e-12       1.375846414747e-14       9.890279445862e-15       2.996197591195e-15       1.620190862392e-16 
  902       2.531298856743e-10       3.311856147988e-12       7.669097464276e-12       1.375569701710e-14       9.851326709382e-15       2.972096734261e-15       1.645193590044e-16 
  903       2.515156649445e-10       3.351744850380e-12       7.715310609828e-12       1.375276443822e-14       9.812566962210e-15       2.947964530442e-15       1.669826168928e-16 
  904       2.499001401009e-10       3.391771285237e-12       7.757250609288e-12       1.374966946221e-14       9.773999050120e-15       2.923795045749e-15       1.694098786373e-16 
  905       2.482837707413e-10       3.431918923381e-12       7.794914965136e-12       1.374641517192e-14       9.735621793297e-15       2.899582291376e-15       1.718021739151e-16 
  906       2.466670203285e-10       3.472171088050e-12       7.828301350431e-12       1.374300468173e-14       9.697433986242e-15       2.875320223550e-15       1.741605433800e-16 
  907       2.450503562004e-10       3.512510954487e-12       7.857407609460e-12       1.373944113767e-14       9.659434397686e-15       2.851002743370e-15       1.764860386946e-16 
  908       2.434342495801e-10       3.552921549532e-12       7.882231758391e-12       1.373572771744e-14       9.621621770502e-15       2.826623696653e-15       1.787797225622e-16 
  909       2.418191755870e-10       3.593385751218e-12       7.902771985918e-12       1.373186763061e-14       9.583994821617e-15       2.802176873783e-15       1.810426687590e-16 
  910       2.402056132463e-10       3.633886288364e-12       7.919026653914e-12       1.372786411858e-14       9.546552241920e-15       2.777656009548e-15       1.832759621663e-16 
  911       2.385940455000e-10       3.674405740166e-12       7.930994298079e-12       1.372372045479e-14       9.509292696179e-15       2.753054782993e-15       1.854806988028e-16 
  912       2.369849592169e-10       3.714926535794e-12       7.938673628591e-12       1.371943994471e-14       9.472214822948e-15       2.728366817255e-15       1.876579858563e-16 
